swap_station_serial_id,state,previous_state,state_change_timestamp,event_type,location_latitude,location_longitude,city,last_updated_at
bs0030,Amber,Red,2026-04-23 15:05:01,STATE_CHANGE,-1.32456511,36.79599158,Kenya,2026-04-23 15:05:01
bs0035,Green,Amber,2026-04-23 15:06:02,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 15:06:02
bs0035,Amber,Green,2026-04-23 15:08:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 15:08:01
bs0005,Amber,Green,2026-04-23 15:10:01,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-23 15:10:01
bs0059,Amber,Red,2026-04-23 15:14:01,STATE_CHANGE,-1.288639944,36.8023879,Kenya,2026-04-23 15:14:01
bs0030,Green,Amber,2026-04-23 15:15:01,STATE_CHANGE,-1.32456511,36.79599158,Kenya,2026-04-23 15:15:01
bs0057,Red,Green,2026-04-23 15:15:01,STATE_CHANGE,-1.1701402,36.8273317,Kenya,2026-04-23 15:15:01
bs0005,Green,Amber,2026-04-23 15:15:01,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-23 15:15:01
bs0035,Green,Amber,2026-04-23 15:18:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 15:18:01
bs0053,Amber,Green,2026-04-23 15:20:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-23 15:20:01
bs0034,Amber,Red,2026-04-23 15:20:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 15:20:01
bs0033,Amber,Red,2026-04-23 15:22:02,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 15:22:02
bs0036,Red,Green,2026-04-23 15:23:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-23 15:23:01
bs0008,Amber,Red,2026-04-23 15:26:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 15:26:01
bs0034,Red,Amber,2026-04-23 15:28:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 15:28:01
bs0064,Red,Green,2026-04-23 15:29:01,STATE_CHANGE,-1.1674531,36.9638317,Kenya,2026-04-23 15:29:01
bs0059,Green,Amber,2026-04-23 15:29:01,STATE_CHANGE,-1.288639944,36.8023879,Kenya,2026-04-23 15:29:01
bs0053,Green,Amber,2026-04-23 15:31:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-23 15:31:01
bs0033,Green,Amber,2026-04-23 15:33:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 15:33:01
bs0008,Green,Amber,2026-04-23 15:33:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 15:33:01
bs0025,Red,Green,2026-04-23 15:35:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 15:35:01
bs0008,Amber,Green,2026-04-23 15:36:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 15:36:01
bs0034,Green,Red,2026-04-23 15:38:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 15:38:01
bs0034,Red,Green,2026-04-23 15:42:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 15:42:01
bs0036,Amber,Red,2026-04-23 15:42:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-23 15:42:01
bs0034,Amber,Red,2026-04-23 15:43:02,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 15:43:02
bs0038,Grey,Green,2026-04-23 15:44:01,STATE_CHANGE,-1.27413665,36.78867514,Kenya,2026-04-23 15:44:01
bs0006,Red,Green,2026-04-23 15:45:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 15:45:01
bs0008,Green,Amber,2026-04-23 15:46:02,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 15:46:02
bs0057,Amber,Red,2026-04-23 15:47:01,STATE_CHANGE,-1.1701402,36.8273317,Kenya,2026-04-23 15:47:01
bs0034,Green,Amber,2026-04-23 15:49:02,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 15:49:02
bs0036,Green,Amber,2026-04-23 15:49:02,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-23 15:49:02
bs0064,Amber,Red,2026-04-23 15:53:01,STATE_CHANGE,-1.1674531,36.9638317,Kenya,2026-04-23 15:53:01
bs0025,Amber,Red,2026-04-23 15:53:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 15:53:01
bs0057,Green,Amber,2026-04-23 15:57:01,STATE_CHANGE,-1.1701402,36.8273317,Kenya,2026-04-23 15:57:01
bs0053,Amber,Green,2026-04-23 15:58:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-23 15:58:01
bs0008,Red,Green,2026-04-23 16:00:02,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 16:00:02
bs0064,Green,Amber,2026-04-23 16:02:01,STATE_CHANGE,-1.1674531,36.9638317,Kenya,2026-04-23 16:02:01
bs0053,Green,Amber,2026-04-23 16:04:01,STATE_CHANGE,-1.3006111,36.8250278,Kenya,2026-04-23 16:04:01
bs0040,Red,Green,2026-04-23 16:04:01,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-23 16:04:01
bs0003,Red,Green,2026-04-23 16:04:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-23 16:04:01
bs0028,Red,Green,2026-04-23 16:05:01,STATE_CHANGE,-1.4314375,36.6863594,Kenya,2026-04-23 16:05:01
bs0025,Green,Amber,2026-04-23 16:06:02,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 16:06:02
bs0003,Amber,Red,2026-04-23 16:06:02,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-23 16:06:02
bs0064,Amber,Green,2026-04-23 16:08:01,STATE_CHANGE,-1.1674531,36.9638317,Kenya,2026-04-23 16:08:01
bs0006,Amber,Red,2026-04-23 16:11:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 16:11:01
bs0040,Amber,Red,2026-04-23 16:13:01,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-23 16:13:01
bs0033,Red,Green,2026-04-23 16:16:02,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 16:16:02
bs0020,Grey,Green,2026-04-23 16:16:02,STATE_CHANGE,-1.1078375,37.0139219,Kenya,2026-04-23 16:16:02
bs0023,Red,Green,2026-04-23 16:16:02,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-23 16:16:02
bs0054,Red,Green,2026-04-23 16:18:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 16:18:01
bs0064,Green,Amber,2026-04-23 16:19:01,STATE_CHANGE,-1.1674531,36.9638317,Kenya,2026-04-23 16:19:01
bs0003,Green,Amber,2026-04-23 16:21:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-23 16:21:01
bs0034,Red,Green,2026-04-23 16:22:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 16:22:01
bs0003,Red,Green,2026-04-23 16:24:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-23 16:24:01
bs0024,Red,Green,2026-04-23 16:24:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-23 16:24:01
bs0040,Green,Amber,2026-04-23 16:26:02,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-23 16:26:02
bs0006,Green,Amber,2026-04-23 16:26:02,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 16:26:02
bs0024,Amber,Red,2026-04-23 16:29:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-23 16:29:01
bs0008,Amber,Red,2026-04-23 16:30:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 16:30:01
bs0031,Amber,Green,2026-04-23 16:31:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-23 16:31:01
bs0033,Amber,Red,2026-04-23 16:34:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 16:34:01
bs0040,Red,Green,2026-04-23 16:34:01,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-23 16:34:01
bs0023,Amber,Red,2026-04-23 16:36:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-23 16:36:01
bs0031,Green,Amber,2026-04-23 16:38:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-23 16:38:01
bs0006,Amber,Green,2026-04-23 16:38:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 16:38:01
bs0008,Green,Amber,2026-04-23 16:39:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-23 16:39:01
bs0040,Amber,Red,2026-04-23 16:41:02,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-23 16:41:02
bs0054,Amber,Red,2026-04-23 16:43:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 16:43:01
bs0034,Amber,Red,2026-04-23 16:44:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 16:44:01
bs0024,Green,Amber,2026-04-23 16:44:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-23 16:44:01
bs0033,Green,Amber,2026-04-23 16:45:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 16:45:01
bs0006,Green,Amber,2026-04-23 16:46:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 16:46:01
bs0023,Green,Amber,2026-04-23 16:47:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-23 16:47:01
bs0007,Red,Green,2026-04-23 16:49:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-23 16:49:01
bs0054,Green,Amber,2026-04-23 16:50:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 16:50:01
bs0006,Grey,Green,2026-04-23 16:50:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 16:50:01
bs0003,Amber,Red,2026-04-23 16:51:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-23 16:51:01
bs0040,Green,Amber,2026-04-23 16:52:01,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-23 16:52:01
bs0028,Amber,Red,2026-04-23 16:52:01,STATE_CHANGE,-1.4314375,36.6863594,Kenya,2026-04-23 16:52:01
bs0031,Amber,Green,2026-04-23 16:54:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-23 16:54:01
bs0054,Red,Green,2026-04-23 16:57:02,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 16:57:02
bs0025,Amber,Green,2026-04-23 16:57:02,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 16:57:02
bs0034,Green,Amber,2026-04-23 16:58:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-23 16:58:01
bs0003,Green,Amber,2026-04-23 17:00:02,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-23 17:00:02
bs0031,Green,Amber,2026-04-23 17:00:02,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-23 17:00:02
bs0028,Green,Amber,2026-04-23 17:07:01,STATE_CHANGE,-1.4314375,36.6863594,Kenya,2026-04-23 17:07:01
bs0007,Amber,Red,2026-04-23 17:08:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-23 17:08:01
bs0021,Amber,Green,2026-04-23 17:10:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 17:10:01
bs0028,Grey,Green,2026-04-23 17:10:01,STATE_CHANGE,-1.4314375,36.6863594,Kenya,2026-04-23 17:10:01
bs0025,Green,Amber,2026-04-23 17:11:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 17:11:01
bs0028,Green,Grey,2026-04-23 17:11:01,STATE_CHANGE,-1.4314375,36.6863594,Kenya,2026-04-23 17:11:01
bs0009,Red,Green,2026-04-23 17:13:01,STATE_CHANGE,-1.16363732,36.95419159,Kenya,2026-04-23 17:13:01
bs0041,Red,Green,2026-04-23 17:13:01,STATE_CHANGE,-1.277534452,36.79393909,Kenya,2026-04-23 17:13:01
bs0024,Red,Green,2026-04-23 17:14:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-23 17:14:01
bs0007,Green,Amber,2026-04-23 17:15:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-23 17:15:01
bs0054,Amber,Red,2026-04-23 17:16:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 17:16:01
bs0024,Amber,Red,2026-04-23 17:18:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-23 17:18:01
bs0021,Green,Amber,2026-04-23 17:19:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 17:19:01
bs0002,Amber,Green,2026-04-23 17:19:01,STATE_CHANGE,0.005700848267,37.07249942,Kenya,2026-04-23 17:19:01
bs0021,Red,Green,2026-04-23 17:20:02,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 17:20:02
bs0032,Red,Green,2026-04-23 17:21:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-23 17:21:01
bs0041,Amber,Red,2026-04-23 17:23:01,STATE_CHANGE,-1.277534452,36.79393909,Kenya,2026-04-23 17:23:01
bs0002,Green,Amber,2026-04-23 17:24:01,STATE_CHANGE,0.005700848267,37.07249942,Kenya,2026-04-23 17:24:01
bs0032,Amber,Red,2026-04-23 17:26:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-23 17:26:01
bs0021,Amber,Red,2026-04-23 17:28:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 17:28:01
bs0024,Green,Amber,2026-04-23 17:28:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-23 17:28:01
bs0056,Red,Green,2026-04-23 17:30:02,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 17:30:02
bs0054,Green,Amber,2026-04-23 17:31:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 17:31:01
bs0021,Green,Amber,2026-04-23 17:38:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 17:38:01
bs0041,Green,Amber,2026-04-23 17:38:01,STATE_CHANGE,-1.277534452,36.79393909,Kenya,2026-04-23 17:38:01
bs0009,Amber,Red,2026-04-23 17:39:01,STATE_CHANGE,-1.16363732,36.95419159,Kenya,2026-04-23 17:39:01
bs0032,Green,Amber,2026-04-23 17:41:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-23 17:41:01
bs0009,Green,Amber,2026-04-23 17:53:01,STATE_CHANGE,-1.16363732,36.95419159,Kenya,2026-04-23 17:53:01
bs0021,Red,Green,2026-04-23 17:59:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 17:59:01
bs0029,Red,Green,2026-04-23 18:01:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-23 18:01:01
bs0032,Amber,Green,2026-04-23 18:01:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-23 18:01:01
bs0054,Grey,Green,2026-04-23 18:03:01,STATE_CHANGE,-1.400266,36.9439122,Kenya,2026-04-23 18:03:01
bs0021,Amber,Red,2026-04-23 18:05:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 18:05:01
bs0033,Amber,Green,2026-04-23 18:07:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 18:07:01
bs0042,Red,Green,2026-04-23 18:09:01,STATE_CHANGE,-1.3138581,36.9152761,Kenya,2026-04-23 18:09:01
bs0032,Green,Amber,2026-04-23 18:10:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-23 18:10:01
bs0029,Amber,Red,2026-04-23 18:14:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-23 18:14:01
bs0021,Green,Amber,2026-04-23 18:14:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-23 18:14:01
bs0033,Green,Amber,2026-04-23 18:16:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-23 18:16:01
bs0029,Green,Amber,2026-04-23 18:21:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-23 18:21:01
bs0056,Amber,Red,2026-04-23 18:23:02,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 18:23:02
bs0032,Grey,Green,2026-04-23 18:26:01,STATE_CHANGE,-1.2965625,36.8759375,Kenya,2026-04-23 18:26:01
bs0029,Red,Green,2026-04-23 18:28:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-23 18:28:01
bs0056,Green,Amber,2026-04-23 18:29:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 18:29:01
bs0029,Amber,Red,2026-04-23 18:34:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-23 18:34:01
bs0010,Red,Green,2026-04-23 18:42:01,STATE_CHANGE,-1.040930573,37.07211436,Kenya,2026-04-23 18:42:01
bs0042,Amber,Red,2026-04-23 18:46:01,STATE_CHANGE,-1.3138581,36.9152761,Kenya,2026-04-23 18:46:01
bs0029,Green,Amber,2026-04-23 18:49:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-23 18:49:01
bs0042,Red,Amber,2026-04-23 18:52:01,STATE_CHANGE,-1.3138581,36.9152761,Kenya,2026-04-23 18:52:01
bs0042,Amber,Red,2026-04-23 18:54:01,STATE_CHANGE,-1.3138581,36.9152761,Kenya,2026-04-23 18:54:01
bs0006,Green,Grey,2026-04-23 18:57:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-23 18:57:01
bs0042,Green,Amber,2026-04-23 19:02:01,STATE_CHANGE,-1.3138581,36.9152761,Kenya,2026-04-23 19:02:01
bs0035,Red,Green,2026-04-23 19:04:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 19:04:01
bs0056,Red,Green,2026-04-23 19:17:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 19:17:01
bs0010,Amber,Red,2026-04-23 19:20:02,STATE_CHANGE,-1.040930573,37.07211436,Kenya,2026-04-23 19:20:02
bs0010,Red,Amber,2026-04-23 19:23:01,STATE_CHANGE,-1.040930573,37.07211436,Kenya,2026-04-23 19:23:01
bs0010,Amber,Red,2026-04-23 19:25:01,STATE_CHANGE,-1.040930573,37.07211436,Kenya,2026-04-23 19:25:01
bs0035,Amber,Red,2026-04-23 19:30:02,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 19:30:02
bs0010,Green,Amber,2026-04-23 19:31:02,STATE_CHANGE,-1.040930573,37.07211436,Kenya,2026-04-23 19:31:02
bs0025,Red,Green,2026-04-23 19:35:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 19:35:01
bs0035,Green,Amber,2026-04-23 19:37:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 19:37:01
bs0035,Amber,Green,2026-04-23 19:44:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 19:44:01
bs0056,Amber,Red,2026-04-23 19:45:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 19:45:01
bs0035,Green,Amber,2026-04-23 19:50:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 19:50:01
bs0025,Amber,Red,2026-04-23 19:50:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 19:50:01
bs0055,Grey,Green,2026-04-23 19:51:01,STATE_CHANGE,-1.3241564,36.7827715,Kenya,2026-04-23 19:51:01
bs0025,Green,Amber,2026-04-23 19:59:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 19:59:01
bs0056,Green,Amber,2026-04-23 20:00:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 20:00:01
bs0056,Amber,Green,2026-04-23 20:09:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 20:09:01
bs0035,Red,Green,2026-04-23 20:12:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 20:12:01
bs0056,Green,Amber,2026-04-23 20:14:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 20:14:01
bs0025,Red,Green,2026-04-23 20:19:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 20:19:01
bs0056,Grey,Green,2026-04-23 20:22:01,STATE_CHANGE,-1.2805625,36.7363125,Kenya,2026-04-23 20:22:01
bs0035,Amber,Red,2026-04-23 20:24:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 20:24:01
bs0025,Amber,Red,2026-04-23 20:27:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 20:27:01
bs0035,Green,Amber,2026-04-23 20:31:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 20:31:01
bs0035,Amber,Green,2026-04-23 20:35:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 20:35:01
bs0025,Green,Amber,2026-04-23 20:39:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-23 20:39:01
bs0035,Green,Amber,2026-04-23 20:44:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-23 20:44:01
bs0003,Grey,Green,2026-04-24 01:00:01,STATE_CHANGE,0.01330470798,37.07792968,Kenya,2026-04-24 01:00:01
bs0002,Grey,Green,2026-04-24 01:08:01,STATE_CHANGE,0.005700848267,37.07249942,Kenya,2026-04-24 01:08:01
bs0005,Grey,Green,2026-04-24 01:13:01,STATE_CHANGE,0.01487218269,37.07605716,Kenya,2026-04-24 01:13:01
bs0008,Grey,Green,2026-04-24 01:43:01,STATE_CHANGE,-1.264197845,36.80534064,Kenya,2026-04-24 01:43:01
bs0006,Grey,Green,2026-04-24 01:45:01,STATE_CHANGE,-0.4202788249,36.95064471,Kenya,2026-04-24 01:45:01
bs0007,Grey,Green,2026-04-24 01:50:01,STATE_CHANGE,-1.293519818,36.76162793,Kenya,2026-04-24 01:50:01
bs0009,Grey,Green,2026-04-24 02:05:01,STATE_CHANGE,-1.16363732,36.95419159,Kenya,2026-04-24 02:05:01
bs0011,Grey,Green,2026-04-24 02:05:01,STATE_CHANGE,12.91186413,77.63686608,India,2026-04-24 02:05:01
bs0010,Grey,Green,2026-04-24 02:06:02,STATE_CHANGE,-1.040930573,37.07211436,Kenya,2026-04-24 02:06:02
bs0013,Grey,Green,2026-04-24 02:19:01,STATE_CHANGE,-1.2303625,36.6823281,Kenya,2026-04-24 02:19:01
bs0014,Grey,Green,2026-04-24 02:25:01,STATE_CHANGE,-1.326784513,36.89444913,Kenya,2026-04-24 02:25:01
bs0015,Grey,Green,2026-04-24 02:30:01,STATE_CHANGE,-1.275095,36.972193,Kenya,2026-04-24 02:30:01
bs0017,Grey,Green,2026-04-24 02:49:01,STATE_CHANGE,-1.2667375,36.8456719,Kenya,2026-04-24 02:49:01
bs0025,Amber,Green,2026-04-24 02:52:02,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-24 02:52:02
bs0025,Green,Amber,2026-04-24 03:00:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-24 03:00:01
bs0018,Grey,Green,2026-04-24 03:03:01,STATE_CHANGE,-1.266064,36.916108,Kenya,2026-04-24 03:03:01
bs0019,Grey,Green,2026-04-24 03:11:02,STATE_CHANGE,-1.322193397,36.84449711,Kenya,2026-04-24 03:11:02
bs0021,Grey,Green,2026-04-24 03:19:01,STATE_CHANGE,-1.2895575,36.7693693,Kenya,2026-04-24 03:19:01
bs0022,Grey,Green,2026-04-24 03:20:01,STATE_CHANGE,-1.259370926,36.81692897,Kenya,2026-04-24 03:20:01
bs0023,Grey,Green,2026-04-24 03:23:01,STATE_CHANGE,-1.215112301,36.89190192,Kenya,2026-04-24 03:23:01
bs0024,Grey,Green,2026-04-24 03:35:01,STATE_CHANGE,-1.2980556,36.8183333,Kenya,2026-04-24 03:35:01
bs0034,Red,Green,2026-04-24 03:46:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-24 03:46:01
bs0025,Grey,Green,2026-04-24 03:57:01,STATE_CHANGE,-1.217798261,36.89793289,Kenya,2026-04-24 03:57:01
bs0026,Grey,Green,2026-04-24 04:02:01,STATE_CHANGE,-1.2152568,36.8918121,Kenya,2026-04-24 04:02:01
bs0027,Grey,Green,2026-04-24 04:05:01,STATE_CHANGE,-1.2642052,36.80537588,Kenya,2026-04-24 04:05:01
bs0034,Amber,Red,2026-04-24 04:07:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-24 04:07:01
bs0028,Grey,Green,2026-04-24 04:16:01,STATE_CHANGE,-1.4314375,36.6863594,Kenya,2026-04-24 04:16:01
bs0029,Grey,Green,2026-04-24 04:18:01,STATE_CHANGE,-0.4216641356,36.95238229,Kenya,2026-04-24 04:18:01
bs0034,Green,Amber,2026-04-24 04:22:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-24 04:22:01
bs0030,Grey,Green,2026-04-24 04:33:01,STATE_CHANGE,-1.32456511,36.79599158,Kenya,2026-04-24 04:33:01
bs0033,Grey,Green,2026-04-24 04:35:01,STATE_CHANGE,-1.2983013,36.7832031,Kenya,2026-04-24 04:35:01
bs0031,Grey,Green,2026-04-24 04:44:01,STATE_CHANGE,-1.293759326,36.85065024,Kenya,2026-04-24 04:44:01
bs0035,Grey,Green,2026-04-24 04:45:01,STATE_CHANGE,-1.3064295,36.8882947,Kenya,2026-04-24 04:45:01
bs0034,Amber,Green,2026-04-24 04:47:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-24 04:47:01
bs0034,Grey,Amber,2026-04-24 04:51:01,STATE_CHANGE,-0.4306375,36.9514531,Kenya,2026-04-24 04:51:01
bs0036,Grey,Green,2026-04-24 04:54:01,STATE_CHANGE,-1.3965625,36.7434375,Kenya,2026-04-24 04:54:01
bs0037,Grey,Green,2026-04-24 05:02:01,STATE_CHANGE,-1.2069637,36.7833023,Kenya,2026-04-24 05:02:01
bs0039,Grey,Green,2026-04-24 05:22:01,STATE_CHANGE,-1.2524722,36.6657222,Kenya,2026-04-24 05:22:01
bs0042,Grey,Green,2026-04-24 05:42:01,STATE_CHANGE,-1.3138581,36.9152761,Kenya,2026-04-24 05:42:01
bs0040,Grey,Green,2026-04-24 05:45:02,STATE_CHANGE,-1.2659315,36.798076,Kenya,2026-04-24 05:45:02
bs0041,Grey,Green,2026-04-24 05:45:02,STATE_CHANGE,-1.277534452,36.79393909,Kenya,2026-04-24 05:45:02
bs0043,Grey,Green,2026-04-24 05:58:01,STATE_CHANGE,-1.24311724,36.88041377,Kenya,2026-04-24 05:58:01
bs0044,Grey,Green,2026-04-24 06:05:01,STATE_CHANGE,-1.2120625,36.8720625,Kenya,2026-04-24 06:05:01
bs0045,Grey,Green,2026-04-24 06:05:01,STATE_CHANGE,-0.1718875,37.0215781,Kenya,2026-04-24 06:05:01
bs0046,Grey,Green,2026-04-24 06:14:02,STATE_CHANGE,0.0250875,37.0676406,Kenya,2026-04-24 06:14:02
bs0047,Grey,Green,2026-04-24 06:20:01,STATE_CHANGE,0.01485822629,37.07601655,Kenya,2026-04-24 06:20:01
bs0049,Grey,Green,2026-04-24 06:35:01,STATE_CHANGE,-1.2908848,36.7325891,Kenya,2026-04-24 06:35:01
